Actual Time,Run Time,Date Time,Temperature_MS8607,Temperature_DHT22,Humidity_MS8607,Humidity_DHT22,Pressure,Dust_PM10Standard,Dust_PM25Standard,Dust_PM100Standard,Dust_PM10Env, Dust_PM25Env,Dust_PM100Env,Dust_Particles03um,Dust_Particles05um,Dust_Particles10um,Dust_Particles25um,Dust_Particles50um,Dust_Particles100,VolatileOrganicCompounds_eCO2,VolatileOrganicCompounds_TVOC
1638830252.6211627,4908.6844754219055,2021-12-06 15:37:32.621177,23.12,21.4,11.269134521484375,16.1,674.84264042979,0,0,0,0,,0,231,71,0,0,0,0,400,23
1638830253.3421595,4909.405473947525,2021-12-06 15:37:33.342173,23.12,21.4,11.230987548828125,16.0,674.7826390836301,0,0,0,0,,0,222,68,0,0,0,0,400,14
1638830254.332634,4910.395945549011,2021-12-06 15:37:34.332647,23.12,21.4,11.215728759765625,16.0,674.84264042979,0,0,0,0,,0,222,68,0,0,0,0,400,19
1638830255.0654557,4911.128769159317,2021-12-06 15:37:35.065468,23.13,21.4,11.177581787109375,16.0,674.7826390836301,0,0,0,0,,0,228,70,0,0,0,0,400,13
1638830255.777725,4911.841037511826,2021-12-06 15:37:35.777737,23.13,21.4,11.147064208984375,16.0,674.7976394201701,0,0,0,0,,0,228,70,0,0,0,0,400,23
1638830256.7486746,4912.811978340149,2021-12-06 15:37:36.748690,23.12,21.4,11.131805419921875,16.0,674.7826390836301,1,1,1,1,,1,246,76,0,0,0,0,400,19
1638830257.4599671,4913.5232808589935,2021-12-06 15:37:37.459980,23.13,21.4,11.108917236328125,16.0,674.7901392519001,1,1,1,1,,1,246,76,0,0,0,0,400,16
1638830258.187194,4914.250507593155,2021-12-06 15:37:38.187207,23.13,21.4,11.093658447265625,15.9,674.82013992498,1,1,1,1,,1,264,82,2,0,0,0,400,19
1638830259.1613648,4915.224676847458,2021-12-06 15:37:39.161378,23.13,21.4,11.070770263671875,15.9,674.80513958844,1,1,1,1,,1,264,82,2,0,0,0,400,16
1638830259.8846753,4915.94798874855,2021-12-06 15:37:39.884689,23.13,21.4,11.063140869140625,15.9,674.7901392519001,1,1,1,1,,1,240,77,2,0,0,0,400,18
1638830260.5985463,4916.661860227585,2021-12-06 15:37:40.598559,23.13,21.4,11.047882080078125,15.9,674.82013992498,1,1,1,1,,1,240,77,2,0,0,0,400,17
1638830261.5718029,4917.635116577148,2021-12-06 15:37:41.571816,23.13,21.4,11.040252685546875,15.9,674.80513958844,1,1,1,1,,1,231,74,2,0,0,0,400,25
1638830262.2900019,4918.353314876556,2021-12-06 15:37:42.290015,23.14,21.4,11.024993896484375,15.9,674.80513958844,1,1,1,1,,1,231,74,2,0,0,0,400,24
1638830263.009693,4919.073006391525,2021-12-06 15:37:43.009706,23.14,21.5,11.009735107421875,15.9,674.83514026152,0,0,0,0,,0,207,66,2,0,0,0,400,17
1638830263.9930005,4920.0563135147095,2021-12-06 15:37:43.993012,23.13,21.5,11.009735107421875,15.9,674.80513958844,0,0,0,0,,0,207,66,2,0,0,0,400,14
1638830264.733918,4920.797222137451,2021-12-06 15:37:44.733933,23.15,21.5,10.994476318359375,15.9,674.82013992498,0,0,0,0,,0,207,66,2,0,0,0,400,23
1638830265.451031,4921.514345169067,2021-12-06 15:37:45.451043,23.15,21.5,10.994476318359375,15.9,674.76763874709,0,0,0,0,,0,198,63,2,0,0,0,400,16
1638830266.4416938,4922.505007505417,2021-12-06 15:37:46.441707,23.15,21.5,10.986846923828125,15.9,674.82764009325,0,0,0,0,,0,198,63,2,0,0,0,400,18
1638830267.167482,4923.230794906616,2021-12-06 15:37:47.167497,23.15,21.5,11.002105712890625,15.9,674.82764009325,0,0,0,0,,0,159,50,2,0,0,0,400,21
1638830267.8849165,4923.948229551315,2021-12-06 15:37:47.884929,23.16,21.5,11.032623291015625,15.8,674.76763874709,0,0,0,0,,0,159,50,2,0,0,0,400,25
1638830268.8605812,4924.923896074295,2021-12-06 15:37:48.860594,23.15,21.5,11.070770263671875,15.8,674.82764009325,0,0,0,0,,0,153,48,2,0,0,0,400,19
1638830269.574918,4925.63823223114,2021-12-06 15:37:49.574932,23.17,21.5,11.131805419921875,15.8,674.84264042979,0,0,0,0,,0,153,48,2,0,0,0,400,16
1638830270.3189278,4926.382242441177,2021-12-06 15:37:50.318940,23.17,21.4,11.200469970703125,15.7,674.7826390836301,0,0,0,0,,0,153,46,2,0,0,0,400,17
1638830271.2904103,4927.353724241257,2021-12-06 15:37:51.290423,23.17,21.4,11.269134521484375,15.7,674.84264042979,0,0,0,0,,0,153,46,2,0,0,0,400,15
1638830272.015899,4928.079211473465,2021-12-06 15:37:52.015913,23.17,21.4,11.337799072265625,15.7,674.8576407663301,0,0,0,0,,0,147,41,2,0,0,0,400,11
1638830272.7366,4928.7999103069305,2021-12-06 15:37:52.736613,23.18,21.5,11.414093017578125,15.8,674.7901392519001,0,0,0,0,,0,147,41,2,0,0,0,400,13
1638830273.7060516,4929.76936674118,2021-12-06 15:37:53.706064,23.17,21.5,11.459869384765625,15.8,674.76763874709,0,0,0,0,,0,123,33,2,0,0,0,400,14
1638830274.4400635,4930.503374576569,2021-12-06 15:37:54.440077,23.18,21.5,11.505645751953125,15.8,674.7826390836301,0,0,0,0,,0,123,33,2,0,0,0,400,18
